rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,city,state,zip,county,latitude,longitude
2930,251-300,The University of Tennessee-Knoxville,43.5—46.2,2930,30.5,358,21.5,453,83.0,147,42.1,390,39.5,557,United States,"26,988",17.8,4%,,The University of Tennessee-Knoxville,"Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Law,History, Philosophy & Theology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Agriculture & Forestry,Geography,Education,Biological Sciences,Archaeology,Other Health,Sport Science,Sociology,Computer Science,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,Psychology,Languages, Literature & Linguistics,Civil Engineering,Mathematics & Statistics,Communication & Media Studies,Chemistry,Accounting & Finance",False,False,Knoxville,TN,37996,Knox,35.9551,-83.92966
3950,351-400,Tulane University,37.6—40.6,3950,41.4,167,15.7,602,61.0,377,35.5,661,37.9,583,United States,"11,495",11.8,11%,56 : 44,Tulane University,"Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Computer Science,Biological Sciences,Architecture,Education,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Sport Science,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Other Health,Law,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Physics & Astronomy,Economics & Econometrics,Psychology,Mathematics & Statistics",False,False,New Orleans,LA,70118,Orleans,29.9397,-90.1203
100,=10,"University of California, Berkeley",88.9,100,82.4,16,96.1,4,99.8,5,37.6,537,59.6,291,United States,"34,834",12.0,16%,52 : 48,"University of California, Berkeley","Communication & Media Studies,Education,Civil Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,History, Philosophy & Theology,Agriculture & Forestry,Psychology,Economics & Econometrics,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Business & Management,Archaeology,Law,Physics & Astronomy,Politics & International Studies (incl Development Studies),Architecture,Biological Sciences,Sociology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemistry,General Engineering,Other Health",False,False,Berkeley,CA,94720,Alameda,37.8757,-122.2484
520,=51,"University of California, Davis",70.4,520,61.4,49,67.3,50,86.6,114,50.0,248,61.2,277,United States,"36,060",13.7,15%,55 : 45,"University of California, Davis","Agriculture & Forestry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Psychology,General Engineering,Law,Civil Engineering,Geography,Physics & Astronomy,Chemistry,Sociology,Veterinary Science,Economics & Econometrics,Other Health,Biological Sciences,Computer Science,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Languages, Literature & Linguistics",False,False,Davis,CA,95616,Yolo,38.5381,-121.751
1000,=98,"University of California, Irvine",60.3,1000,42.5,151,45.0,136,94.1,49,45.5,309,62.3,272,United States,"29,304",17.2,18%,53 : 47,"University of California, Irvine","Languages, Literature & Linguistics,Biological Sciences,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Sociology,Civil Engineering,Business & Management,General Engineering,Architecture,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Law,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Education,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Medicine & Dentistry,Mechanical & Aerospace Engineering,Psychology",False,False,Irvine,CA,92697,Orange,33.6431,-117.8378
140,14,"University of California, Los Angeles",86.6,140,82.9,15,89.0,13,98.4,22,47.1,290,58.0,309,United States,"38,392",9.9,16%,53 : 47,"University of California, Los Angeles","Chemical Engineering,Psychology,Biological Sciences,Mechanical & Aerospace Engineering,Medicine & Dentistry,General Engineering,Communication & Media Studies,Agriculture & Forestry,Business & Management,Politics & International Studies (incl Development Studies),Accounting & Finance,Art, Performing Arts & Design,History, Philosophy & Theology,Computer Science,Chemistry,Sociology,Languages, Literature & Linguistics,Sport Science,Other Health,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Mathematics & Statistics,Education,Economics & Econometrics,Geography,Architecture,Physics & Astronomy,Electrical & Electronic Engineering,Law,Veterinary Science",False,False,Los Angeles,CA,90095,Los Angeles,34.0688,-118.4439
1670,=165,"University of California, Riverside",53.4,1670,32.0,326,33.7,235,93.4,53,40.5,439,62.2,273,United States,"20,901",22.6,13%,51 : 49,"University of California, Riverside","Economics & Econometrics,Mathematics & Statistics,Chemical Engineering,Chemistry,Languages, Literature & Linguistics,General Engineering,Sociology,History, Philosophy & Theology,Psychology,Other Health,Physics & Astronomy,Accounting & Finance,Agriculture & Forestry,Medicine & Dentistry,Communication & Media Studies,Biological Sciences,Education,Mechanical & Aerospace Engineering,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",False,False,Riverside,CA,92521,Riverside,33.9745,-117.3287
410,41,"University of California, San Diego",73.2,410,61.2,51,66.2,55,98.9,17,67.3,129,47.7,436,United States,"28,416",6.6,14%,47 : 53,"University of California, San Diego","Other Health,Computer Science,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Biological Sciences,Sociology,History, Philosophy & Theology,Education,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Chemistry,Accounting & Finance,Civil Engineering,Psychology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences",False,False,San Diego,CA,92093,San Diego,32.881,-117.2377
480,48,"University of California, Santa Barbara",71.2,480,52.2,83,62.6,63,99.2,11,87.6,56,63.3,264,United States,"22,267",27.4,12%,51 : 49,"University of California, Santa Barbara","Archaeology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Veterinary Science,Geography,Chemical Engineering,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Computer Science,Chemistry,Agriculture & Forestry,Economics & Econometrics,Electrical & Electronic Engineering,Psychology,Sociology",False,False,Santa Barbara,CA,93106,Santa Barbara,34.4123,-119.8514
1470,146,"University of California, Santa Cruz",55.6,1470,34.7,267,35.3,218,99.8,6,40.9,429,48.7,418,United States,"17,203",24.5,2%,53 : 47,"University of California, Santa Cruz","Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Biological Sciences,Archaeology,Agriculture & Forestry,Business & Management,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Computer Science,Chemistry,Other Health,Mathematics & Statistics,Education,Sociology,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Psychology",False,False,Santa Cruz,CA,95064,Santa Cruz,36.999,-122.0607
2180,201-250,University of Hawai’i at Mānoa,46.3—50.4,2180,34.2,278,38.7,188,73.2,253,53.2,212,63.5,260,United States,"16,580",10.9,13%,56 : 44,University of Hawai’i at Mānoa,"Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,Law,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Other Health,Geography,Architecture,Computer Science,Chemistry,Sociology,Medicine & Dentistry,Electrical & Electronic Engineering,Mathematics & Statistics,Archaeology,Civil Engineering,Sport Science,Business & Management,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Education,Veterinary Science,Politics & International Studies (incl Development Studies)",False,False,Honolulu,HI,96822,Honolulu,21.2972,-157.8162
2010,200,University of Illinois Chicago,50.6,2010,46.0,127,35.3,219,69.6,289,41.6,405,57.1,318,United States,"24,459",11.6,18%,53 : 47,University of Illinois Chicago,"Civil Engineering,Communication & Media Studies,Business & Management,Art, Performing Arts & Design,Physics & Astronomy,General Engineering,Archaeology,Biological Sciences,Geography,Computer Science,Chemical Engineering,Law,Mathematics & Statistics,Languages, Literature & Linguistics,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Education,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Architecture,Accounting & Finance,Sport Science,Sociology,Electrical & Electronic Engineering",False,False,Chicago,IL,60607,Cook,41.8718,-87.6505
4520,401-500,"University of Maryland, Baltimore County",32.6—37.5,4520,21.3,650,18.7,518,58.8,393,33.4,791,29.6,697,United States,"13,979",17.8,8%,46 : 54,"University of Maryland, Baltimore County","Sociology,Languages, Literature & Linguistics,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Psychology,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Geography,General Engineering,History, Philosophy & Theology,Agriculture & Forestry,Electrical & Electronic Engineering,Chemistry,Computer Science,Communication & Media Studies,Other Health,Accounting & Finance,Business & Management,Education,Mathematics & Statistics,Chemical Engineering",False,False,Baltimore,MD,21250,Baltimore,39.2567,-76.7115
670,67,"University of Maryland, College Park",65.3,670,51.0,92,63.2,61,91.1,72,38.5,506,36.7,600,United States,"31,353",16.8,9%,48 : 52,"University of Maryland, College Park","Chemical Engineering,Business & Management,Architecture,History, Philosophy & Theology,Chemistry,Other Health,Art, Performing Arts & Design,Electrical & Electronic Engineering,Archaeology,Politics & International Studies (incl Development Studies),Education,Sociology,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Agriculture & Forestry,Communication & Media Studies,Veterinary Science,General Engineering,Economics & Econometrics,Sport Science,Geography,Biological Sciences,Mathematics & Statistics,Computer Science",False,False,College Park,MD,20742,Prince George's,38.9886,-76.9396
1690,=165,University of Massachusetts,53.4,1690,40.4,182,34.8,230,85.6,125,50.2,246,51.5,382,United States,"58,624",13.1,13%,49 : 51,University of Massachusetts,"Medicine & Dentistry,Sport Science,Sociology,Communication & Media Studies,Agriculture & Forestry,Art, Performing Arts & Design,Architecture,Other Health,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Psychology,Geography,Electrical & Electronic Engineering,General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Law,Chemistry,Chemical Engineering,Archaeology,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Business & Management,Economics & Econometrics,Politics & International Studies (incl Development Studies),Biological Sciences,Computer Science,Education,Veterinary Science",False,False,Amherst,MA,1003,Hampshire,42.3886,-72.5293
530,53,University of Minnesota,70.3,530,60.3,55,69.8,46,87.0,107,94.2,40,38.2,574,United States,"46,625",17.5,13%,52 : 48,University of Minnesota,"Veterinary Science,Business & Management,Psychology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Civil Engineering,Politics & International Studies (incl Development Studies),Geography,Mathematics & Statistics,Sociology,Agriculture & Forestry,Law,Biological Sciences,Chemistry,Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Sport Science,Computer Science,History, Philosophy & Theology,Economics & Econometrics,Chemical Engineering,Other Health,Accounting & Finance,Architecture,Communication & Media Studies,Education,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",False,False,Minneapolis,MN,55455,Hennepin,44.9778,-93.2353
4550,401-500,University of Montana,32.6—37.5,4550,34.4,276,15.4,610,64.8,343,36.0,623,25.4,761,United States,"10,304",17.6,4%,55 : 45,University of Montana,"Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Chemistry,Art, Performing Arts & Design,Computer Science,Sport Science,Communication & Media Studies,History, Philosophy & Theology,Other Health,Biological Sciences,Accounting & Finance,Economics & Econometrics,Mathematics & Statistics,Psychology,Business & Management,Geography,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",False,False,Missoula,MT,59812,Missoula,46.861,-113.9829
810,=80,University of Pittsburgh-Pittsburgh campus,62.2,810,49.2,106,51.9,95,94.2,48,39.6,470,35.4,613,United States,"26,501",5.9,10%,51 : 49,University of Pittsburgh-Pittsburgh campus,"Mathematics & Statistics,Physics & Astronomy,Law,Other Health,Biological Sciences,Computer Science,Art, Performing Arts & Design,Education,Geography,Communication & Media Studies,Architecture,Accounting & Finance,Sport Science,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Civil Engineering,Psychology,Languages, Literature & Linguistics,General Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering",False,False,Pittsburgh,PA,15260,Allegheny,40.4426,-79.9541
5840,501-600,University of Texas at Arlington,27.6—32.5,5840,20.0,707,17.4,553,48.3,492,40.7,435,36.3,603,United States,"26,833",24.1,11%,58 : 42,University of Texas at Arlington,"Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Psychology,Other Health,Education,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Business & Management,Civil Engineering,Accounting & Finance,Sociology,Sport Science,Agriculture & Forestry,Languages, Literature & Linguistics,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemistry,General Engineering",False,False,Arlington,TX,76013,Tarrant,32.7291,-97.1151
500,50,University of Texas at Austin,70.8,500,63.9,43,65.9,57,93.0,56,51.3,231,35.7,608,United States,"48,689",17.2,10%,51 : 49,University of Texas at Austin,"Architecture,Business & Management,Law,Communication & Media Studies,Biological Sciences,Economics & Econometrics,Psychology,Education,Sport Science,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Archaeology,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry",False,False,Austin,TX,78705,Travis,30.2838,-97.7364
2480,201-250,University of Texas at Dallas,46.3—50.4,2480,26.9,445,32.5,254,90.4,80,43.3,365,53.1,364,United States,"17,825",25.0,25%,44 : 56,University of Texas at Dallas utd,"Computer Science,Psychology,Chemistry,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Geography,General Engineering,Business & Management,Biological Sciences,Accounting & Finance,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Sociology",False,False,Richardson,TX,75080,Dallas,32.9894,-96.7487
7800,601-800,University of Texas at El Paso,18.6—27.5,7800,20.7,678,20.9,465,20.9,762,32.1,969,33.0,649,United States,"16,389",24.3,7%,53 : 47,University of Texas at El Paso,"Physics & Astronomy,Accounting & Finance,Sport Science,Art, Performing Arts & Design,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Sociology,Education,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Other Health,Geography,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Business & Management",False,False,El Paso,TX,79968,El Paso,31.7717,-106.5035
1240,=121,University of Virginia (Main campus),58.1,1240,53.7,75,38.6,191,86.6,115,41.9,398,44.6,476,United States,"23,797",10.0,12%,53 : 47,University of Virginia (Main campus),"Biological Sciences,Law,Art, Performing Arts & Design,Computer Science,Sport Science,Business & Management,Psychology,Medicine & Dentistry,Geography,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering,Architecture,General Engineering,Mathematics & Statistics,Accounting & Finance,Languages, Literature & Linguistics,Economics & Econometrics,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,Other Health,Archaeology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Education,Communication & Media Studies",False,False,Charlottesville,VA,22903,Albemarle,38.0339,-78.5118
260,=25,University of Washington,80.2,260,70.2,34,80.4,26,98.8,19,49.8,251,55.0,343,United States,"45,162",11.9,15%,53 : 47,University of Washington,"Psychology,History, Philosophy & Theology,Other Health,Chemistry,Languages, Literature & Linguistics,General Engineering,Chemical Engineering,Physics & Astronomy,Agriculture & Forestry,Computer Science,Biological Sciences,Archaeology,Education,Veterinary Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Economics & Econometrics,Mathematics & Statistics,Architecture,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,Art, Performing Arts & Design,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Law,Geography",False,False,Seattle,WA,98195,King,47.6557,-122.3108
2980,251-300,William & Mary,43.5—46.2,2980,40.8,178,16.8,573,82.2,158,32.7,866,28.8,708,United States,"7,963",11.9,8%,55 : 45,William & Mary,"Psychology,Computer Science,Sport Science,History, Philosophy & Theology,Mathematics & Statistics,Accounting & Finance,Law,Sociology,Art, Performing Arts & Design,Education,Physics & Astronomy,Geography,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics",False,False,Williamsburg,VA,23185,James City,37.2732,-76.7196
